student_id,course_id,term,grade_letter,grade_value,student_rating
S1161,COURSE1020,Spring 2024,A,4.0,2.0
S1161,COURSE1050,Fall 2024,B+,3.3,3.0
S1161,COURSE1066,Fall 2023,D+,1.3,3.0
S1161,COURSE1092,Spring 2024,D+,1.3,2.0
S1161,COURSE1015,Spring 2023,A,4.0,4.0
S1162,COURSE1027,Spring 2024,B+,3.3,1.0
S1162,COURSE1018,Fall 2024,C+,2.3,3.0
S1162,COURSE1072,Fall 2025,B,3.0,
S1162,COURSE1099,Fall 2023,B-,2.7,1.0
S1162,COURSE1090,Spring 2023,C+,2.3,
S1162,COURSE1045,Fall 2023,C,2.0,
S1162,COURSE1081,Fall 2024,B-,2.7,5.0
S1162,COURSE1009,Spring 2024,C,2.0,
S1162,COURSE1063,Fall 2025,A,4.0,2.0
S1162,COURSE1036,Fall 2024,B-,2.7,
S1162,COURSE1054,Fall 2024,A,4.0,
S1162,COURSE1000,Spring 2023,C,2.0,2.0
S1162,COURSE1042,Fall 2025,D+,1.3,
S1162,COURSE1084,Spring 2024,B+,3.3,3.0
S1162,COURSE1048,Fall 2025,A,4.0,2.0
S1162,COURSE1069,Fall 2023,B+,3.3,3.0
S1162,COURSE1074,Fall 2024,C+,2.3,4.0
S1162,COURSE1049,Spring 2025,A-,3.7,
S1162,COURSE1073,Spring 2024,A-,3.7,3.0
S1163,COURSE1078,Spring 2023,A-,3.7,5.0
S1163,COURSE1096,Fall 2024,B,3.0,2.0
S1163,COURSE1051,Spring 2025,C,2.0,1.0
S1163,COURSE1087,Fall 2025,B+,3.3,1.0
S1163,COURSE1069,Fall 2025,A-,3.7,3.0
S1163,COURSE1024,Spring 2024,B+,3.3,
S1163,COURSE1060,Spring 2024,B,3.0,1.0
S1163,COURSE1033,Spring 2024,B-,2.7,4.0
S1163,COURSE1006,Fall 2025,A-,3.7,3.0
S1163,COURSE1015,Spring 2025,A,4.0,5.0
S1163,COURSE1042,Fall 2024,B,3.0,
S1163,COURSE1013,Fall 2023,C,2.0,1.0
S1163,COURSE1027,Fall 2024,B+,3.3,2.0
S1163,COURSE1097,Fall 2023,A-,3.7,1.0
S1163,COURSE1026,Spring 2024,A-,3.7,5.0
S1163,COURSE1084,Spring 2024,B,3.0,2.0
S1163,COURSE1074,Fall 2023,A-,3.7,
S1163,COURSE1064,Spring 2025,B-,2.7,
S1163,COURSE1044,Fall 2023,B+,3.3,
S1164,COURSE1050,Spring 2024,C+,2.3,
S1164,COURSE1032,Fall 2025,C-,1.7,
S1164,COURSE1014,Spring 2025,F,0.0,2.0
S1164,COURSE1068,Fall 2023,B,3.0,5.0
S1164,COURSE1086,Spring 2025,B,3.0,
S1164,COURSE1095,Spring 2023,B+,3.3,1.0
S1164,COURSE1077,Fall 2025,B-,2.7,3.0
S1164,COURSE1059,Fall 2023,C-,1.7,3.0
S1164,COURSE1005,Spring 2024,B,3.0,5.0
S1164,COURSE1023,Spring 2024,C+,2.3,1.0
S1164,COURSE1041,Spring 2024,A-,3.7,4.0
S1164,COURSE1075,Spring 2023,D+,1.3,4.0
S1164,COURSE1054,Spring 2023,B+,3.3,4.0
S1164,COURSE1042,Fall 2024,C-,1.7,2.0
S1164,COURSE1088,Spring 2023,C+,2.3,3.0
S1164,COURSE1029,Fall 2024,B,3.0,
S1164,COURSE1020,Fall 2024,C+,2.3,4.0
S1164,COURSE1060,Spring 2024,B,3.0,4.0
S1164,COURSE1025,Fall 2025,C+,2.3,5.0
S1165,COURSE1038,Fall 2024,B+,3.3,
S1165,COURSE1011,Spring 2024,A-,3.7,4.0
S1165,COURSE1083,Fall 2025,B,3.0,
S1165,COURSE1092,Fall 2024,A,4.0,5.0
S1165,COURSE1074,Fall 2024,A,4.0,1.0
S1165,COURSE1065,Fall 2025,D+,1.3,
S1165,COURSE1056,Spring 2024,D+,1.3,2.0
S1165,COURSE1047,Spring 2025,C+,2.3,4.0
S1165,COURSE1020,Fall 2025,A-,3.7,2.0
S1165,COURSE1029,Fall 2025,B-,2.7,4.0
S1165,COURSE1002,Fall 2025,B,3.0,
S1165,COURSE1009,Fall 2024,A,4.0,4.0
S1165,COURSE1006,Spring 2024,D,1.0,4.0
S1165,COURSE1049,Spring 2024,B+,3.3,3.0
S1165,COURSE1013,Spring 2024,A,4.0,1.0
S1165,COURSE1025,Fall 2025,B,3.0,3.0
S1165,COURSE1036,Spring 2024,B,3.0,4.0
S1166,COURSE1012,Spring 2025,A-,3.7,1.0
S1166,COURSE1075,Fall 2025,B-,2.7,5.0
S1166,COURSE1057,Fall 2025,B,3.0,4.0
S1166,COURSE1084,Fall 2025,D+,1.3,
S1166,COURSE1096,Fall 2025,C+,2.3,3.0
S1166,COURSE1040,Spring 2025,B-,2.7,2.0
S1167,COURSE1043,Fall 2024,B-,2.7,1.0
S1167,COURSE1097,Spring 2024,B-,2.7,2.0
S1167,COURSE1052,Fall 2025,B-,2.7,5.0
S1167,COURSE1079,Spring 2025,C-,1.7,5.0
S1167,COURSE1025,Fall 2024,C-,1.7,
S1167,COURSE1070,Fall 2024,B,3.0,1.0
S1167,COURSE1034,Spring 2025,B,3.0,5.0
S1167,COURSE1016,Spring 2024,B+,3.3,
S1167,COURSE1088,Spring 2024,D+,1.3,
S1167,COURSE1007,Spring 2025,C-,1.7,
S1167,COURSE1059,Spring 2025,D,1.0,5.0
S1167,COURSE1021,Spring 2024,C+,2.3,4.0
S1167,COURSE1040,Spring 2025,C-,1.7,2.0
S1167,COURSE1074,Fall 2025,D,1.0,
S1167,COURSE1072,Fall 2025,C+,2.3,
S1168,COURSE1077,Spring 2024,B,3.0,
S1168,COURSE1050,Fall 2025,C,2.0,
S1168,COURSE1041,Spring 2025,B-,2.7,3.0
S1168,COURSE1032,Fall 2025,A-,3.7,5.0
S1168,COURSE1068,Spring 2024,D+,1.3,2.0
S1168,COURSE1095,Spring 2025,A,4.0,5.0
S1168,COURSE1014,Fall 2025,B+,3.3,4.0
S1168,COURSE1023,Spring 2024,B,3.0,5.0
S1168,COURSE1059,Spring 2024,C+,2.3,3.0
S1168,COURSE1086,Fall 2024,F,0.0,4.0
S1168,COURSE1038,Fall 2025,C+,2.3,2.0
S1168,COURSE1096,Fall 2025,B,3.0,3.0
S1168,COURSE1035,Spring 2024,D,1.0,
S1168,COURSE1060,Spring 2024,B,3.0,3.0
S1168,COURSE1080,Fall 2025,B,3.0,2.0
S1169,COURSE1082,Fall 2025,A,4.0,
S1169,COURSE1010,Fall 2024,B,3.0,1.0
S1169,COURSE1055,Spring 2023,B+,3.3,
S1169,COURSE1028,Spring 2023,C+,2.3,
S1169,COURSE1091,Fall 2025,B,3.0,3.0
S1169,COURSE1064,Fall 2023,A-,3.7,
S1169,COURSE1073,Spring 2025,A-,3.7,2.0
S1169,COURSE1019,Spring 2022,B+,3.3,2.0
S1169,COURSE1046,Spring 2025,B,3.0,4.0
S1169,COURSE1001,Spring 2023,A,4.0,2.0
S1169,COURSE1037,Fall 2023,A-,3.7,5.0
S1169,COURSE1092,Spring 2023,C+,2.3,4.0
S1169,COURSE1023,Spring 2025,A-,3.7,4.0
S1169,COURSE1074,Fall 2022,C+,2.3,4.0
S1169,COURSE1048,Spring 2023,B,3.0,2.0
S1169,COURSE1085,Spring 2023,C-,1.7,2.0
S1169,COURSE1004,Fall 2024,B+,3.3,1.0
S1169,COURSE1000,Fall 2022,A,4.0,2.0
S1169,COURSE1044,Fall 2023,F,0.0,3.0
S1169,COURSE1086,Spring 2022,C+,2.3,
S1169,COURSE1043,Spring 2024,B,3.0,4.0
S1170,COURSE1078,Fall 2025,D+,1.3,4.0
S1170,COURSE1060,Fall 2024,A-,3.7,
S1170,COURSE1024,Spring 2025,C+,2.3,
S1170,COURSE1069,Spring 2025,B,3.0,5.0
S1170,COURSE1042,Spring 2024,A-,3.7,5.0
S1170,COURSE1096,Spring 2024,D+,1.3,5.0
S1170,COURSE1015,Fall 2025,D+,1.3,5.0
S1170,COURSE1087,Fall 2025,B-,2.7,2.0
S1170,COURSE1051,Spring 2024,C+,2.3,5.0
S1170,COURSE1058,Fall 2025,B,3.0,5.0
S1170,COURSE1099,Fall 2024,B,3.0,3.0
S1170,COURSE1037,Fall 2025,B-,2.7,3.0
S1170,COURSE1093,Fall 2025,B+,3.3,
S1170,COURSE1084,Fall 2025,B+,3.3,5.0
S1171,COURSE1004,Fall 2025,B,3.0,5.0
S1171,COURSE1076,Spring 2024,A-,3.7,2.0
S1171,COURSE1040,Fall 2025,B+,3.3,
S1171,COURSE1067,Fall 2025,C,2.0,4.0
S1171,COURSE1058,Spring 2024,A-,3.7,4.0
S1171,COURSE1049,Spring 2024,A-,3.7,4.0
S1171,COURSE1031,Fall 2025,D+,1.3,5.0
S1171,COURSE1022,Fall 2025,C-,1.7,1.0
S1171,COURSE1013,Spring 2025,A-,3.7,3.0
S1171,COURSE1001,Fall 2024,D,1.0,1.0
S1171,COURSE1073,Spring 2024,A,4.0,5.0
S1171,COURSE1005,Spring 2024,A-,3.7,
S1171,COURSE1097,Spring 2025,B-,2.7,5.0
S1171,COURSE1026,Spring 2024,B-,2.7,2.0
S1172,COURSE1010,Fall 2023,B-,2.7,1.0
S1172,COURSE1082,Fall 2023,C+,2.3,1.0
S1172,COURSE1091,Fall 2024,D+,1.3,2.0
S1172,COURSE1046,Spring 2025,B,3.0,
S1172,COURSE1028,Spring 2023,C-,1.7,2.0
S1172,COURSE1055,Spring 2024,A-,3.7,
S1172,COURSE1064,Spring 2023,C,2.0,2.0
S1172,COURSE1073,Fall 2023,D,1.0,3.0
S1172,COURSE1019,Spring 2023,B,3.0,
S1172,COURSE1001,Spring 2025,D,1.0,1.0
S1172,COURSE1037,Spring 2023,B-,2.7,1.0
S1172,COURSE1002,Spring 2024,B,3.0,
S1172,COURSE1075,Spring 2024,F,0.0,5.0
S1172,COURSE1009,Fall 2024,D+,1.3,4.0
S1172,COURSE1069,Spring 2023,B-,2.7,4.0
S1172,COURSE1066,Fall 2024,B-,2.7,2.0
S1172,COURSE1039,Fall 2023,C,2.0,1.0
S1172,COURSE1092,Spring 2025,B-,2.7,
S1172,COURSE1093,Spring 2023,B,3.0,
S1173,COURSE1085,Spring 2025,A-,3.7,
S1173,COURSE1040,Spring 2025,B,3.0,3.0
S1173,COURSE1004,Spring 2024,D,1.0,1.0
S1173,COURSE1031,Spring 2024,B+,3.3,4.0
S1173,COURSE1058,Spring 2024,B-,2.7,3.0
S1173,COURSE1013,Fall 2025,A,4.0,
S1173,COURSE1067,Spring 2025,B-,2.7,1.0
S1173,COURSE1076,Spring 2025,A-,3.7,1.0
S1173,COURSE1049,Spring 2025,B+,3.3,1.0
S1173,COURSE1022,Spring 2024,A,4.0,
S1173,COURSE1094,Spring 2024,B,3.0,5.0
S1173,COURSE1039,Spring 2024,B,3.0,
S1173,COURSE1050,Fall 2024,A-,3.7,2.0
S1173,COURSE1011,Fall 2025,B-,2.7,1.0
S1173,COURSE1093,Spring 2024,B-,2.7,
S1173,COURSE1020,Fall 2025,B-,2.7,1.0
S1173,COURSE1044,Spring 2024,B+,3.3,
S1174,COURSE1095,Fall 2024,B+,3.3,
S1174,COURSE1086,Spring 2025,D+,1.3,
S1174,COURSE1077,Spring 2024,A-,3.7,1.0
S1174,COURSE1032,Spring 2024,B+,3.3,5.0
S1174,COURSE1023,Spring 2025,B,3.0,2.0
S1174,COURSE1014,Spring 2025,A,4.0,1.0
S1174,COURSE1068,Spring 2024,B+,3.3,2.0
S1174,COURSE1005,Fall 2024,C+,2.3,4.0
S1174,COURSE1050,Spring 2024,B,3.0,2.0
S1174,COURSE1059,Fall 2024,B-,2.7,4.0
S1174,COURSE1041,Fall 2025,D,1.0,2.0
S1174,COURSE1011,Fall 2024,C+,2.3,3.0
S1174,COURSE1093,Spring 2025,D,1.0,5.0
S1174,COURSE1037,Fall 2024,B,3.0,
S1174,COURSE1000,Fall 2025,D+,1.3,
S1174,COURSE1099,Fall 2024,B-,2.7,
S1175,COURSE1082,Spring 2025,B+,3.3,5.0
S1175,COURSE1055,Spring 2025,A-,3.7,5.0
S1175,COURSE1001,Spring 2025,D+,1.3,
S1175,COURSE1037,Fall 2025,B-,2.7,4.0
S1175,COURSE1080,Spring 2025,C+,2.3,4.0
S1175,COURSE1099,Spring 2025,C,2.0,
S1175,COURSE1040,Spring 2025,B-,2.7,4.0
S1176,COURSE1035,Spring 2024,A-,3.7,
S1176,COURSE1044,Fall 2025,A-,3.7,4.0
S1176,COURSE1026,Spring 2024,C,2.0,1.0
S1176,COURSE1071,Spring 2024,B+,3.3,
S1176,COURSE1080,Fall 2024,B,3.0,4.0
S1176,COURSE1089,Spring 2025,B-,2.7,4.0
S1176,COURSE1053,Spring 2025,B-,2.7,3.0
S1176,COURSE1017,Fall 2025,A,4.0,
S1176,COURSE1098,Fall 2024,A-,3.7,5.0
S1176,COURSE1008,Fall 2025,B+,3.3,
S1176,COURSE1062,Fall 2024,B+,3.3,4.0
S1176,COURSE1086,Spring 2025,A,4.0,4.0
S1176,COURSE1000,Spring 2024,C+,2.3,3.0
S1176,COURSE1005,Fall 2025,C,2.0,3.0
S1176,COURSE1015,Spring 2024,D,1.0,3.0
S1176,COURSE1042,Spring 2024,A-,3.7,5.0
S1177,COURSE1009,Spring 2024,C-,1.7,
S1177,COURSE1063,Spring 2025,B,3.0,4.0
S1177,COURSE1045,Spring 2025,B+,3.3,
S1177,COURSE1090,Fall 2024,B,3.0,3.0
S1177,COURSE1054,Fall 2024,B,3.0,4.0
S1177,COURSE1027,Spring 2025,A-,3.7,3.0
S1177,COURSE1036,Fall 2024,B-,2.7,1.0
S1177,COURSE1072,Fall 2025,A,4.0,4.0
S1177,COURSE1018,Spring 2025,C,2.0,
S1177,COURSE1081,Spring 2024,B+,3.3,
S1177,COURSE1033,Spring 2025,B+,3.3,5.0
S1177,COURSE1003,Fall 2025,B-,2.7,3.0
S1177,COURSE1002,Spring 2024,C-,1.7,1.0
S1177,COURSE1082,Spring 2024,B-,2.7,
S1177,COURSE1019,Fall 2024,A-,3.7,
S1178,COURSE1058,Fall 2024,B+,3.3,5.0
S1178,COURSE1085,Fall 2023,B,3.0,1.0
S1178,COURSE1049,Spring 2024,C-,1.7,
S1178,COURSE1076,Fall 2023,A-,3.7,4.0
S1178,COURSE1067,Fall 2024,C+,2.3,
S1178,COURSE1022,Fall 2024,A,4.0,1.0
S1178,COURSE1040,Spring 2025,A-,3.7,1.0
S1178,COURSE1094,Spring 2024,B,3.0,3.0
S1178,COURSE1013,Fall 2024,D,1.0,1.0
S1178,COURSE1004,Fall 2024,B,3.0,1.0
S1178,COURSE1031,Spring 2023,C,2.0,2.0
S1178,COURSE1012,Spring 2024,C,2.0,2.0
S1178,COURSE1027,Spring 2024,A-,3.7,5.0
S1178,COURSE1044,Spring 2024,D+,1.3,4.0
S1178,COURSE1041,Fall 2023,B+,3.3,
S1178,COURSE1072,Spring 2023,A-,3.7,5.0
S1178,COURSE1092,Spring 2024,C+,2.3,3.0
S1178,COURSE1014,Fall 2025,B,3.0,
S1178,COURSE1090,Fall 2023,B+,3.3,3.0
S1179,COURSE1065,Fall 2025,D,1.0,1.0
S1179,COURSE1011,Spring 2025,A,4.0,
S1179,COURSE1092,Spring 2024,B+,3.3,
S1179,COURSE1047,Fall 2025,A,4.0,5.0
S1179,COURSE1020,Fall 2024,B-,2.7,5.0
S1179,COURSE1038,Fall 2025,B,3.0,3.0
S1179,COURSE1056,Spring 2025,D+,1.3,4.0
S1179,COURSE1002,Fall 2024,C+,2.3,1.0
S1179,COURSE1029,Spring 2024,C-,1.7,
S1179,COURSE1074,Fall 2024,A-,3.7,3.0
S1179,COURSE1083,Fall 2024,B,3.0,4.0
S1179,COURSE1061,Fall 2025,A-,3.7,1.0
S1179,COURSE1072,Spring 2025,B+,3.3,
S1179,COURSE1041,Fall 2024,C+,2.3,1.0
S1179,COURSE1018,Spring 2025,B,3.0,3.0
S1179,COURSE1069,Fall 2025,C+,2.3,5.0
S1180,COURSE1071,Spring 2025,F,0.0,
S1180,COURSE1053,Fall 2025,A,4.0,
S1180,COURSE1098,Spring 2025,B+,3.3,2.0
S1180,COURSE1044,Fall 2025,D+,1.3,4.0
S1180,COURSE1017,Fall 2025,B+,3.3,5.0
S1180,COURSE1073,Spring 2025,B,3.0,2.0
S1180,COURSE1045,Spring 2025,B-,2.7,
S1180,COURSE1086,Fall 2025,B+,3.3,3.0
S1181,COURSE1019,Fall 2024,B,3.0,
S1181,COURSE1010,Fall 2024,A,4.0,1.0
S1181,COURSE1073,Spring 2023,B,3.0,1.0
S1181,COURSE1001,Fall 2022,B-,2.7,
S1181,COURSE1028,Spring 2025,C+,2.3,4.0
S1181,COURSE1055,Spring 2025,B-,2.7,
S1181,COURSE1046,Fall 2023,B,3.0,
S1181,COURSE1064,Fall 2024,C-,1.7,
S1181,COURSE1082,Spring 2022,C,2.0,
S1181,COURSE1037,Fall 2023,B,3.0,4.0
S1181,COURSE1091,Spring 2025,B+,3.3,5.0
S1181,COURSE1057,Fall 2022,B-,2.7,
S1181,COURSE1074,Spring 2025,B-,2.7,5.0
S1181,COURSE1090,Spring 2024,D+,1.3,
S1181,COURSE1084,Spring 2024,C-,1.7,4.0
S1181,COURSE1012,Spring 2023,A,4.0,3.0
S1181,COURSE1077,Fall 2024,D+,1.3,
S1181,COURSE1052,Fall 2025,B-,2.7,4.0
S1181,COURSE1054,Spring 2024,A-,3.7,4.0
S1181,COURSE1026,Spring 2025,D,1.0,1.0
S1181,COURSE1048,Spring 2024,B+,3.3,2.0
S1182,COURSE1005,Fall 2025,C,2.0,4.0
S1182,COURSE1032,Fall 2025,A-,3.7,
S1182,COURSE1014,Spring 2025,B-,2.7,
S1182,COURSE1023,Spring 2025,D+,1.3,
S1182,COURSE1059,Spring 2025,D+,1.3,
S1182,COURSE1077,Spring 2025,C-,1.7,2.0
S1182,COURSE1041,Spring 2025,C+,2.3,2.0
S1182,COURSE1056,Fall 2025,A,4.0,2.0
S1182,COURSE1026,Fall 2025,B+,3.3,
S1182,COURSE1037,Spring 2025,F,0.0,
S1183,COURSE1016,Fall 2023,D,1.0,
S1183,COURSE1034,Fall 2024,D+,1.3,4.0
S1183,COURSE1025,Spring 2024,B,3.0,1.0
S1183,COURSE1097,Fall 2022,D+,1.3,
S1183,COURSE1079,Spring 2023,C+,2.3,
S1183,COURSE1088,Fall 2022,B-,2.7,1.0
S1183,COURSE1061,Spring 2025,D+,1.3,2.0
S1183,COURSE1070,Spring 2022,A-,3.7,2.0
S1183,COURSE1043,Spring 2022,B-,2.7,5.0
S1183,COURSE1007,Spring 2022,B,3.0,2.0
S1183,COURSE1052,Spring 2023,C+,2.3,4.0
S1183,COURSE1014,Spring 2022,C+,2.3,3.0
S1183,COURSE1081,Spring 2023,A,4.0,4.0
S1183,COURSE1038,Fall 2024,D+,1.3,
S1183,COURSE1031,Spring 2025,D,1.0,5.0
S1183,COURSE1050,Spring 2023,A-,3.7,
S1183,COURSE1040,Spring 2023,B,3.0,4.0
S1183,COURSE1064,Spring 2023,B+,3.3,2.0
S1183,COURSE1013,Fall 2025,A-,3.7,3.0
S1183,COURSE1073,Spring 2025,C+,2.3,5.0
S1183,COURSE1051,Fall 2025,B-,2.7,
S1183,COURSE1017,Fall 2022,C+,2.3,1.0
S1184,COURSE1016,Spring 2023,C-,1.7,5.0
S1184,COURSE1052,Fall 2023,B,3.0,4.0
S1184,COURSE1007,Spring 2025,A,4.0,
S1184,COURSE1079,Spring 2024,C+,2.3,
S1184,COURSE1097,Fall 2023,C-,1.7,4.0
S1184,COURSE1043,Spring 2022,A-,3.7,3.0
S1184,COURSE1088,Fall 2024,D+,1.3,1.0
S1184,COURSE1061,Spring 2024,C-,1.7,
S1184,COURSE1034,Fall 2023,B,3.0,1.0
S1184,COURSE1025,Fall 2022,B+,3.3,
S1184,COURSE1070,Fall 2023,A-,3.7,
S1184,COURSE1055,Spring 2025,F,0.0,
S1184,COURSE1063,Fall 2022,D,1.0,1.0
S1184,COURSE1098,Fall 2025,C,2.0,4.0
S1184,COURSE1035,Fall 2024,D,1.0,1.0
S1184,COURSE1069,Fall 2024,A-,3.7,3.0
S1184,COURSE1092,Spring 2022,B+,3.3,
S1184,COURSE1051,Fall 2025,D,1.0,1.0
S1184,COURSE1023,Fall 2024,A-,3.7,1.0
S1184,COURSE1083,Spring 2024,C,2.0,
S1184,COURSE1024,Spring 2023,B,3.0,
S1185,COURSE1091,Fall 2024,A-,3.7,2.0
S1185,COURSE1073,Fall 2024,A-,3.7,
S1185,COURSE1001,Fall 2025,C,2.0,
S1185,COURSE1082,Spring 2025,B+,3.3,3.0
S1185,COURSE1010,Fall 2025,B,3.0,1.0
S1185,COURSE1037,Fall 2025,C,2.0,4.0
S1185,COURSE1055,Spring 2024,B+,3.3,3.0
S1185,COURSE1019,Spring 2025,A-,3.7,5.0
S1185,COURSE1064,Spring 2025,D+,1.3,
S1185,COURSE1028,Fall 2025,A-,3.7,3.0
S1185,COURSE1046,Fall 2024,B,3.0,
S1185,COURSE1052,Spring 2024,A-,3.7,
S1185,COURSE1061,Fall 2024,F,0.0,3.0
S1185,COURSE1036,Fall 2025,D+,1.3,
S1185,COURSE1056,Fall 2024,A,4.0,
S1185,COURSE1099,Spring 2024,A,4.0,5.0
S1186,COURSE1068,Spring 2025,D+,1.3,5.0
S1186,COURSE1059,Fall 2024,D+,1.3,3.0
S1186,COURSE1014,Fall 2024,B,3.0,2.0
S1186,COURSE1095,Fall 2024,C,2.0,
S1186,COURSE1086,Spring 2024,C-,1.7,
S1186,COURSE1050,Fall 2025,B+,3.3,2.0
S1186,COURSE1032,Spring 2025,B,3.0,
S1186,COURSE1041,Fall 2025,D+,1.3,
S1186,COURSE1023,Spring 2025,A,4.0,3.0
S1186,COURSE1077,Fall 2024,C+,2.3,1.0
S1186,COURSE1062,Fall 2024,B,3.0,3.0
S1186,COURSE1048,Fall 2025,A,4.0,
S1186,COURSE1073,Fall 2025,D+,1.3,4.0
S1186,COURSE1038,Fall 2025,D,1.0,5.0
S1186,COURSE1094,Spring 2024,D+,1.3,2.0
S1187,COURSE1096,Spring 2025,B-,2.7,
S1187,COURSE1015,Fall 2025,B-,2.7,4.0
S1187,COURSE1033,Fall 2025,B-,2.7,1.0
S1187,COURSE1042,Fall 2025,B+,3.3,5.0
S1187,COURSE1024,Spring 2025,C,2.0,1.0
S1187,COURSE1076,Spring 2025,C,2.0,
S1187,COURSE1014,Fall 2025,C,2.0,
S1187,COURSE1067,Spring 2025,B+,3.3,
S1188,COURSE1080,Fall 2025,A,4.0,2.0
S1188,COURSE1071,Fall 2023,C+,2.3,5.0
S1188,COURSE1044,Spring 2025,C+,2.3,
S1188,COURSE1089,Fall 2025,A-,3.7,
S1188,COURSE1053,Spring 2024,B,3.0,
S1188,COURSE1035,Spring 2023,B-,2.7,
S1188,COURSE1017,Spring 2025,B,3.0,1.0
S1188,COURSE1062,Fall 2025,B,3.0,
S1188,COURSE1008,Spring 2024,D+,1.3,2.0
S1188,COURSE1098,Fall 2024,B,3.0,3.0
S1188,COURSE1026,Spring 2024,C+,2.3,
S1188,COURSE1025,Fall 2025,B+,3.3,
S1188,COURSE1045,Spring 2023,B+,3.3,2.0
S1188,COURSE1029,Spring 2025,B,3.0,1.0
S1188,COURSE1019,Spring 2025,B-,2.7,2.0
S1188,COURSE1047,Fall 2024,A,4.0,
S1188,COURSE1099,Fall 2023,D,1.0,5.0
S1188,COURSE1021,Spring 2023,B+,3.3,2.0
S1189,COURSE1081,Spring 2024,D+,1.3,3.0
S1189,COURSE1099,Spring 2025,C,2.0,1.0
S1189,COURSE1072,Fall 2024,C-,1.7,2.0
S1189,COURSE1090,Spring 2025,B+,3.3,3.0
S1189,COURSE1036,Spring 2025,B,3.0,
S1189,COURSE1027,Spring 2024,A-,3.7,3.0
S1189,COURSE1045,Fall 2024,B+,3.3,3.0
S1189,COURSE1000,Fall 2025,B+,3.3,3.0
S1189,COURSE1009,Spring 2025,C+,2.3,1.0
S1189,COURSE1063,Fall 2025,C+,2.3,5.0
S1189,COURSE1062,Spring 2024,B+,3.3,1.0
S1189,COURSE1031,Fall 2025,C+,2.3,4.0
S1189,COURSE1076,Spring 2024,C+,2.3,
S1189,COURSE1033,Spring 2025,D,1.0,1.0
S1189,COURSE1043,Fall 2025,A,4.0,4.0
S1190,COURSE1014,Fall 2023,C-,1.7,1.0
S1190,COURSE1005,Spring 2023,C+,2.3,2.0
S1190,COURSE1023,Spring 2025,B+,3.3,5.0
S1190,COURSE1068,Spring 2024,C-,1.7,3.0
S1190,COURSE1077,Spring 2024,A,4.0,1.0
S1190,COURSE1041,Spring 2025,B+,3.3,3.0
S1190,COURSE1050,Spring 2023,C+,2.3,
S1190,COURSE1032,Fall 2025,A,4.0,5.0
S1190,COURSE1095,Fall 2025,C,2.0,
S1190,COURSE1059,Spring 2025,B-,2.7,5.0
S1190,COURSE1086,Spring 2025,F,0.0,5.0
S1190,COURSE1026,Spring 2025,C,2.0,3.0
S1190,COURSE1028,Spring 2023,C,2.0,1.0
S1190,COURSE1090,Fall 2025,B,3.0,3.0
S1190,COURSE1020,Fall 2023,B+,3.3,3.0
S1190,COURSE1010,Fall 2023,B-,2.7,1.0
S1190,COURSE1025,Fall 2024,B-,2.7,
S1190,COURSE1043,Spring 2024,C-,1.7,2.0
S1190,COURSE1098,Spring 2023,B+,3.3,3.0
S1191,COURSE1055,Fall 2023,A,4.0,3.0
S1191,COURSE1028,Spring 2024,B+,3.3,3.0
S1191,COURSE1046,Spring 2023,B-,2.7,5.0
S1191,COURSE1082,Fall 2023,B+,3.3,
S1191,COURSE1010,Fall 2025,A,4.0,
S1191,COURSE1037,Fall 2023,A-,3.7,1.0
S1191,COURSE1019,Fall 2023,B,3.0,
S1191,COURSE1073,Fall 2024,C-,1.7,5.0
S1191,COURSE1091,Spring 2023,A-,3.7,2.0
S1191,COURSE1001,Fall 2023,C-,1.7,4.0
S1191,COURSE1064,Spring 2024,B,3.0,4.0
S1191,COURSE1081,Fall 2024,B,3.0,3.0
S1191,COURSE1093,Spring 2024,D+,1.3,3.0
S1191,COURSE1052,Fall 2023,D+,1.3,5.0
S1191,COURSE1089,Fall 2023,B,3.0,4.0
S1191,COURSE1068,Spring 2025,B-,2.7,5.0
S1191,COURSE1063,Spring 2023,A,4.0,4.0
S1191,COURSE1031,Spring 2024,C-,1.7,4.0
S1192,COURSE1006,Spring 2023,A,4.0,2.0
S1192,COURSE1069,Spring 2023,A-,3.7,3.0
S1192,COURSE1087,Spring 2024,B,3.0,
S1192,COURSE1051,Spring 2023,B+,3.3,4.0
S1192,COURSE1033,Spring 2023,B,3.0,4.0
S1192,COURSE1060,Fall 2025,A,4.0,4.0
S1192,COURSE1015,Fall 2023,B-,2.7,4.0
S1192,COURSE1078,Spring 2022,B+,3.3,
S1192,COURSE1042,Spring 2022,B+,3.3,4.0
S1192,COURSE1024,Fall 2022,C,2.0,
S1192,COURSE1096,Fall 2024,B,3.0,
S1192,COURSE1058,Fall 2023,B-,2.7,3.0
S1192,COURSE1037,Spring 2022,D,1.0,
S1192,COURSE1054,Fall 2022,C-,1.7,4.0
S1192,COURSE1023,Spring 2024,A-,3.7,1.0
S1192,COURSE1099,Fall 2025,B+,3.3,
S1192,COURSE1072,Fall 2024,B,3.0,4.0
S1192,COURSE1081,Fall 2022,B-,2.7,2.0
S1192,COURSE1039,Spring 2022,A,4.0,
S1192,COURSE1001,Fall 2024,C+,2.3,
S1193,COURSE1050,Spring 2025,C-,1.7,2.0
S1193,COURSE1077,Fall 2025,B+,3.3,2.0
S1193,COURSE1059,Fall 2025,B-,2.7,5.0
S1193,COURSE1068,Fall 2025,D+,1.3,
